1354.6004077 227945.5312500 52.9333763
1354.6017966 226361.0312500 52.7520065
1354.6031855 224717.9531250 52.5662460
1354.6045744 223266.7500000 52.4063950
1354.6059633 221931.8593750 52.2462997
1354.6073522 220731.2968750 52.1137772
1354.6087411 219739.0000000 51.9945068
1354.6101300 218938.6093750 51.9014282
1354.6115189 218360.0000000 51.8440132
1354.6129078 217872.6718750 51.7793274
1354.6142967 218055.0312500 51.8035545
1354.6156856 218301.2031250 51.8334503
1354.6170745 219160.3750000 51.9333153
1354.6184634 220432.6875000 52.0812492
1354.6198523 222253.0781250 52.2903099
1354.6212412 225117.6406250 52.6110573
1354.6226301 229179.5312500 53.0731049
1354.6240190 235192.5156250 53.7504044
1354.6254079 243624.5937500 54.6865120
1354.6267968 254904.1406250 55.8942299
1354.6281857 268556.1875000 57.3454361
1354.6295746 281657.1562500 58.6954041
1354.6309635 290324.1562500 59.5726662
1354.6323524 294173.6875000 59.9595451
1354.6337413 294593.0312500 59.9999886
1354.6351302 293055.7500000 59.8459320
1354.6365191 289548.4687500 59.4933472
1354.6379080 284140.5000000 58.9487495
1354.6392969 277293.9375000 58.2529106
1354.6406858 269970.8750000 57.4938889
1354.6420747 263223.0000000 56.7868118
1354.6434636 256833.7343750 56.1059761
1354.6448525 251272.5625000 55.5114861
1354.6462414 246047.7968750 54.9423904
1354.6476303 241625.5000000 54.4614487
1354.6490192 238054.2343750 54.0626488
1354.6504081 235051.1718750 53.7333069
1354.6517970 232589.2656250 53.4609642
1354.6531859 230379.9843750 53.2143860
1354.6545748 228454.9375000 52.9959526
1354.6559637 226445.9218750 52.7635841
1354.6573526 224595.6875000 52.5590668
1354.6587415 222863.5937500 52.3641357
1354.6601304 221275.6718750 52.1801376
1354.6615193 219896.5937500 52.0219574
1354.6629082 218721.7812500 51.8826790
1354.6642971 217751.1718750 51.7682686
1354.6656860 216880.5625000 51.6757278
1354.6670749 216387.0312500 51.6190491
1354.6684638 216327.3125000 51.6034737
1354.6698527 216959.8125000 51.6809654
1354.6712416 217945.9375000 51.7968216
1354.6726305 219936.4218750 52.0253181
1354.6740194 222737.3593750 52.3482513
1354.6754083 226883.7968750 52.8131256
1354.6767972 232852.9687500 53.4917908
1354.6781861 242062.2187500 54.5119972
1354.6795750 256470.3750000 56.0719757
1354.6809639 277341.2187500 58.2532272
1354.6823528 298489.8437500 60.3918724
1354.6837417 310117.1250000 61.5347404
1354.6851306 312954.1250000 61.8096161
1354.6865195 311225.9062500 61.6401253
1354.6879084 306357.8437500 61.1652451
1354.6892973 299273.8750000 60.4679871
1354.6906862 290807.9687500 59.6311569
1354.6920751 281634.9687500 58.7025490
1354.6934640 272970.0625000 57.7995720
1354.6948529 265288.5312500 57.0070267
1354.6962418 258474.5625000 56.2840996
1354.6976307 252210.7187500 55.6170120
1354.6990196 246599.6406250 55.0085602
1354.7004085 241985.5781250 54.5058022
1354.7017974 238022.7500000 54.0648346
1354.7031863 234690.7968750 53.6944199
1354.7045752 232287.7031250 53.4285736
1354.7059641 230118.2500000 53.1820755
1354.7073530 228120.7343750 52.9663925
1354.7087419 226394.3125000 52.7699432
1354.7101308 224720.7968750 52.5796432
1354.7115197 223169.2187500 52.3997498
1354.7129086 221927.6718750 52.2601395
1354.7142975 220877.9843750 52.1373749
1354.7156864 219945.4687500 52.0274239
1354.7170753 219344.7656250 51.9588013
1354.7184642 218920.7656250 51.9104347
1354.7198531 218864.5468750 51.9019890
1354.7212420 218873.5937500 51.9022980
1354.7226309 219466.1562500 51.9772758
1354.7240198 220202.8437500 52.0601730
1354.7254087 221509.3906250 52.2060814
1354.7267976 223092.6718750 52.3891983
1354.7281865 225347.0781250 52.6479340
1354.7295754 228556.6718750 53.0078430
1354.7309643 233145.5156250 53.5311394
1354.7323532 239136.2656250 54.1890450
1354.7337421 247014.8750000 55.0582886
1354.7351310 256126.5781250 56.0318184
1354.7365199 264792.2812500 56.9573898
1354.7379088 271314.9062500 57.6381798
1354.7392977 275092.0312500 58.0290909
1354.7406866 276425.8750000 58.1622696
1354.7420755 276015.3125000 58.1261635
1354.7434644 274091.3437500 57.9227295
1354.7448533 271611.1875000 57.6701622
1354.7462422 268211.4375000 57.3114929
1354.7476311 264486.8750000 56.9224281
1354.7490200 260325.1718750 56.4884415
1354.7504089 256277.3593750 56.0524101
1354.7517978 252481.1406250 55.6462555
1354.7531867 248677.6250000 55.2395706
1354.7545756 245180.2812500 54.8544159
1354.7559645 242056.0000000 54.5163536
1354.7573534 239329.7968750 54.2112427
1354.7587423 236859.4531250 53.9451332
1354.7601312 234593.6093750 53.6887627
1354.7615201 232500.2500000 53.4603844
1354.7629090 230596.7031250 53.2403450
1354.7642979 228841.2031250 53.0472870
1354.7656868 227228.2031250 52.8637390
1354.7670757 225642.2812500 52.6847725
1354.7684646 224178.1562500 52.5163689
1354.7698535 222923.3125000 52.3703537
1354.7712424 221669.7656250 52.2261696
1354.7726313 220820.5312500 52.1350174
1354.7740202 219897.1875000 52.0235672
1354.7754091 219307.5625000 51.9596252
1354.7767980 218821.4218750 51.9013329
1354.7781869 218776.8125000 51.8954239
1354.7795758 218816.0937500 51.9012413
1354.7809647 219427.5000000 51.9722176
1354.7823536 220496.7968750 52.0938072
1354.7837425 222004.2343750 52.2725563
1354.7851314 224297.0937500 52.5256119
1354.7865203 227362.0625000 52.8778648
1354.7879092 231423.6093750 53.3379288
1354.7892980 236468.8750000 53.8984375
1354.7906869 243292.4843750 54.6533813
1354.7920758 251315.1250000 55.5219002
1354.7934647 259718.8750000 56.4259491
1354.7948536 267849.9687500 57.2773705
1354.7962425 273982.0937500 57.9116096
1354.7976314 277443.4375000 58.2749901
1354.7990203 278760.3437500 58.4062309
1354.8004092 278391.5000000 58.3775444
1354.8017981 276903.7187500 58.2071342
1354.8031870 274191.1875000 57.9427147
1354.8045759 270241.1562500 57.5231209
1354.8059648 265556.8750000 57.0366135
1354.8073537 260429.9375000 56.4943810
1354.8087426 255472.4375000 55.9705696
1354.8101315 250726.2343750 55.4525032
1354.8115204 246325.7812500 54.9822197
1354.8129093 242289.0000000 54.5421867
1354.8142982 238752.2968750 54.1515121
1354.8156871 235831.7968750 53.8325386
1354.8170760 233196.0156250 53.5342941
1354.8184649 230865.8281250 53.2762985
1354.8198538 228692.6718750 53.0244522
1354.8212427 226617.6406250 52.8042564
1354.8226316 224881.9687500 52.5919304
1354.8240205 223138.3906250 52.4013367
1354.8254094 221552.6718750 52.2138481
1354.8267983 220054.3281250 52.0474319
1354.8281872 218812.8593750 51.9039268
1354.8295761 217918.6250000 51.7937508
1354.8309650 217038.9062500 51.6987228
1354.8323539 216672.4062500 51.6584129
1354.8337428 216899.9218750 51.6821709
1354.8351317 217349.5625000 51.7356911
1354.8365206 218290.4062500 51.8405838
1354.8379095 219886.3906250 52.0249863
1354.8392984 222064.6875000 52.2786560
1354.8406873 225179.4218750 52.6370201
1354.8420762 229612.2656250 53.1374435
1354.8434651 236346.5000000 53.8878479
1354.8448540 247043.4687500 55.0646019
1354.8462429 262785.0000000 56.7540092
1354.8476318 283116.7812500 58.8532677
1354.8490207 300785.0000000 60.6165619
1354.8504096 309764.7500000 61.5055733
1354.8517985 312261.7500000 61.7430191
1354.8531874 310710.0625000 61.5969200
1354.8545763 306301.1250000 61.1669884
1354.8559652 299051.8750000 60.4558678
1354.8573541 289958.0937500 59.5468330
1354.8587430 280452.4062500 58.5828362
1354.8601319 271703.3437500 57.6867752
1354.8615208 263833.8750000 56.8606911
1354.8629097 256842.2500000 56.1217232
1354.8642986 250465.8437500 55.4333878
1354.8656875 244675.8281250 54.8035812
1354.8670764 240085.7187500 54.3050041
1354.8684653 236188.6093750 53.8636742
1354.8698542 233334.7031250 53.5568810
1354.8712431 230886.6093750 53.2819977
1354.8726320 228743.4687500 53.0342331
1354.8740209 226799.1718750 52.8209152
1354.8754098 224846.6093750 52.5958595
1354.8767987 223166.6250000 52.4058266
1354.8781876 221558.9375000 52.2215881
1354.8795765 220158.0000000 52.0586777
1354.8809654 218958.9062500 51.9210129
1354.8823543 217890.7343750 51.7957916
1354.8837432 217258.4375000 51.7221680
1354.8851321 216789.9843750 51.6746712
1354.8865210 216680.9687500 51.6645966
1354.8879099 216887.0781250 51.6751633
1354.8892988 217803.1718750 51.7890167
1354.8906877 219221.4843750 51.9543495
1354.8920766 221588.9062500 52.2277222
1354.8934655 224988.4843750 52.6097374
1354.8948544 229637.1562500 53.1418266
1354.8962433 236114.2656250 53.8616180
1354.8976322 245293.3750000 54.8737335
1354.8990211 258822.7968750 56.3298683
1354.9004100 275195.7187500 58.0432892
1354.9017989 288752.3437500 59.4216805
1354.9031878 295843.1562500 60.1380463
1354.9045767 298081.8437500 60.3610191
1354.9059656 296891.0312500 60.2439957
1354.9073545 293534.1875000 59.9088326
1354.9087434 288374.1875000 59.3821869
1354.9101323 282346.3750000 58.7809639
1354.9115212 275461.5937500 58.0727844
1354.9129101 268781.5312500 57.3798752
1354.9142990 262536.7812500 56.7287140
1354.9156879 256731.7968750 56.1125183
1354.9170768 251346.9062500 55.5301743
1354.9184657 246527.2968750 55.0039749
1354.9198546 242448.5312500 54.5652542
1354.9212435 238942.8906250 54.1826172
1354.9226324 236012.1406250 53.8541870
1354.9240213 233565.7968750 53.5821419
1354.9254102 231486.2968750 53.3503952
1354.9267991 229347.1406250 53.1064377
1354.9281880 227698.5312500 52.9241333
1354.9295769 226012.0625000 52.7272911
1354.9309658 224649.9375000 52.5744362
1354.9323547 223277.9843750 52.4288979
1354.9337436 222293.1562500 52.2999687
1354.9351325 221264.3125000 52.1890717
1354.9365214 220716.0781250 52.1280823
1354.9392992 220062.2187500 52.0489464
1354.9406881 219902.5000000 52.0359688
1354.9420770 220238.3437500 52.0721283
1354.9434659 220506.9843750 52.0945015
1354.9448548 221236.0937500 52.1895218
1354.9462437 222525.8281250 52.3266563
1354.9476326 224101.1406250 52.5200233
1354.9490215 226350.3125000 52.7720680
1354.9504104 229108.9062500 53.0797997
1354.9517993 232795.8906250 53.4950523
1354.9531882 237159.3437500 53.9828682
1354.9545771 242580.3437500 54.5787735
1354.9559660 248818.8281250 55.2567139
1354.9573549 254951.3125000 55.9227257
1354.9587438 260419.8593750 56.5009727
1354.9601327 264702.6250000 56.9520569
1354.9615216 267386.5937500 57.2392235
1354.9629105 268549.6562500 57.3549767
1354.9642994 268577.2812500 57.3571930
1354.9656883 267728.5000000 57.2720604
1354.9670772 266016.2812500 57.0808220
1354.9684661 263555.5000000 56.8325653
1354.9698550 260683.1875000 56.5307350
1354.9712439 257298.0000000 56.1645088
1354.9726328 253719.1718750 55.7991714
1354.9740217 250100.8593750 55.3922195
1354.9754106 246781.3593750 55.0286293
1354.9767995 243531.6562500 54.6842384
1354.9781884 240727.7500000 54.3762360
1354.9795773 237852.8437500 54.0575447
1354.9809662 235547.1875000 53.8060036
1354.9823551 233159.1718750 53.5376129
1354.9837440 231220.4062500 53.3209915
1354.9851328 229320.7656250 53.1069679
1354.9865217 227364.4843750 52.8834686
1354.9879106 225616.3125000 52.6814575
1354.9892995 224020.0156250 52.5017281
1354.9906884 222341.0781250 52.3132362
1354.9920773 221074.5156250 52.1641426
1354.9934662 219932.6406250 52.0281563
1354.9948551 219009.0468750 51.9337158
1354.9962440 218225.5468750 51.8495903
1354.9976329 217819.0000000 51.7928314
1354.9990218 217437.9687500 51.7526169
1355.0004107 217502.9843750 51.7550011
1355.0017996 217996.2812500 51.8172646
1355.0031885 218867.0468750 51.9139977
1355.0045774 220673.9843750 52.1239624
1355.0059663 223304.2031250 52.4197426
1355.0073552 227296.8593750 52.8803749
1355.0087441 232885.6093750 53.5015335
1355.0101330 241040.7968750 54.4084320
1355.0115219 251758.4531250 55.5787964
1355.0129108 265463.1875000 57.0364227
1355.0142997 280211.3125000 58.5663261
1355.0156886 290723.6875000 59.6248283
1355.0170775 295752.4687500 60.1357574
1355.0184664 297149.6875000 60.2671814
1355.0198553 296325.4062500 60.1885262
1355.0212442 293301.7187500 59.8869896
1355.0226331 288010.0625000 59.3528404
1355.0240220 281216.9687500 58.6670685
1355.0254109 273629.4062500 57.8871765
1355.0267998 266436.4062500 57.1330986
1355.0281887 259694.8906250 56.4180984
1355.0295776 253904.3125000 55.8096466
1355.0309665 248177.9531250 55.1872368
1355.0323554 243201.9375000 54.6454964
1355.0337443 239160.5781250 54.2069092
1355.0351332 235872.3437500 53.8405380
1355.0365221 232952.3593750 53.5223808
1355.0379110 230404.1406250 53.2296028
1355.0392999 228128.1562500 52.9713326
1355.0406888 226033.4375000 52.7417412
1355.0420777 223954.8750000 52.5030632
1355.0434666 222102.7187500 52.2802887
1355.0448555 220389.0156250 52.0906639
1355.0462444 218889.9218750 51.9210243
1355.0476333 217751.0468750 51.7930603
1355.0490222 216753.7812500 51.6676865
1355.0504111 216009.3281250 51.5927811
1355.0518000 215648.4375000 51.5414162
1355.0531889 215662.2656250 51.5470505
1355.0545778 216458.9218750 51.6350861
1355.0559667 217820.7031250 51.7968292
1355.0573556 219974.6250000 52.0410500
1355.0587445 223241.4218750 52.4188118
1355.0601334 227836.5937500 52.9448624
1355.0615223 234257.0781250 53.6608238
1355.0629112 243522.1093750 54.6873550
1355.0643001 257942.1718750 56.2464027
1355.0656890 277837.9062500 58.3236961
1355.0670779 297563.0937500 60.3103371
1355.0684668 308551.8750000 61.3951416
1355.0698557 311732.2500000 61.7008209
1355.0712446 310870.2812500 61.6188469
1355.0726335 306916.0312500 61.2336082
1355.0740224 300625.5937500 60.6162910
1355.0754113 292644.4687500 59.8259468
1355.0768002 283882.8437500 58.9436493
1355.0781891 275484.0312500 58.0795021
1355.0795780 267763.4375000 57.2807655
1355.0809669 260731.6250000 56.5375214
1355.0823558 254329.2500000 55.8576088
1355.0837447 248612.6406250 55.2411842
1355.0851336 243593.6093750 54.6981506
1355.0865225 239506.9218750 54.2459450
1355.0879114 236048.5312500 53.8555870
