ID F 1O 2O 3O 4O 5O
OGLE-SMC-CEP-0079 -1. 0.5795210 0.4677430 -1. -1. -1.
OGLE-SMC-CEP-0094 -1. 0.7629497 0.6139678 -1. -1. -1.
OGLE-SMC-CEP-0107 -1. 0.7511539 0.6057284 -1. -1. -1.
OGLE-SMC-CEP-0109 -1. 0.5728902 0.4621494 -1. -1. -1.
OGLE-SMC-CEP-0124 -1. 0.6215149 0.5021593 -1. -1. -1.
OGLE-SMC-CEP-0130 -1. 0.7007204 0.5655556 -1. -1. -1.
OGLE-SMC-CEP-0165 -1. 0.5373006 0.4330422 -1. -1. -1.
OGLE-SMC-CEP-0173 -1. 0.6635007 0.5358704 -1. -1. -1.
OGLE-SMC-CEP-0184 -1. 0.8087463 0.6508806 -1. -1. -1.
OGLE-SMC-CEP-0189 -1. 0.6983075 0.5635726 -1. -1. -1.
OGLE-SMC-CEP-0241 -1. 0.7709884 0.6206200 -1. -1. -1.
OGLE-SMC-CEP-0244 -1. 0.8545548 0.6875896 -1. -1. -1.
OGLE-SMC-CEP-0278 -1. 0.8714584 0.7000662 -1. -1. -1.
OGLE-SMC-CEP-0305 -1. 1.6658931 1.3186609 -1. -1. -1.
OGLE-SMC-CEP-0308 -1. 0.7769240 0.6258463 -1. -1. -1.
OGLE-SMC-CEP-0314 -1. 0.7603732 0.6124474 -1. -1. -1.
OGLE-SMC-CEP-0319 -1. 0.6749228 0.5444432 -1. -1. -1.
OGLE-SMC-CEP-0321 -1. 0.6704262 0.5408225 -1. -1. -1.
OGLE-SMC-CEP-0353 -1. 0.6745479 0.5436173 -1. -1. -1.
OGLE-SMC-CEP-0364 -1. 0.7174765 0.5781716 -1. -1. -1.
OGLE-SMC-CEP-0399 -1. 0.6495837 0.5249289 -1. -1. -1.
OGLE-SMC-CEP-0453 -1. 0.8425911 0.6774231 -1. -1. -1.
OGLE-SMC-CEP-0488 -1. 0.7058269 0.5693973 -1. -1. -1.
OGLE-SMC-CEP-0500 -1. 0.7043420 0.5674222 -1. -1. -1.
OGLE-SMC-CEP-0511 -1. 0.6191886 0.4991887 -1. -1. -1.
OGLE-SMC-CEP-0515 -1. 0.6770538 0.5462756 -1. -1. -1.
OGLE-SMC-CEP-0520 -1. 0.6610951 0.5342779 -1. -1. -1.
OGLE-SMC-CEP-0632 -1. 0.7053731 0.5688138 -1. -1. -1.
OGLE-SMC-CEP-0653 -1. 0.7405627 0.5964974 -1. -1. -1.
OGLE-SMC-CEP-0655 -1. 0.7852893 0.6325261 -1. -1. -1.
OGLE-SMC-CEP-0743 -1. 0.7422568 0.5984592 -1. -1. -1.
OGLE-SMC-CEP-0754 -1. 0.7248116 0.5839588 -1. -1. -1.
OGLE-SMC-CEP-0781 -1. 0.6551554 0.5279253 -1. -1. -1.
OGLE-SMC-CEP-0812 -1. 0.6907828 0.5569852 -1. -1. -1.
OGLE-SMC-CEP-0822 -1. 1.4288720 1.1387925 -1. -1. -1.
OGLE-SMC-CEP-0845 -1. 0.5031766 0.4060497 -1. -1. -1.
OGLE-SMC-CEP-0846 -1. 0.6914524 0.5570363 -1. -1. -1.
OGLE-SMC-CEP-0864 -1. 0.9900474 0.7946925 -1. -1. -1.
OGLE-SMC-CEP-0909 -1. 0.6248176 0.5039797 -1. -1. -1.
OGLE-SMC-CEP-0919 -1. 0.5550347 0.4476016 -1. -1. -1.
OGLE-SMC-CEP-0922 -1. 0.5529744 0.4468687 -1. -1. -1.
OGLE-SMC-CEP-0928 -1. 0.8101119 0.6514398 -1. -1. -1.
OGLE-SMC-CEP-0952 -1. 0.7392216 0.5957887 -1. -1. -1.
OGLE-SMC-CEP-0959 -1. 1.0028854 0.8043097 -1. -1. -1.
OGLE-SMC-CEP-0961 -1. 0.6386656 0.5149032 -1. -1. -1.
OGLE-SMC-CEP-0963 -1. 0.6112978 0.4931471 -1. -1. -1.
OGLE-SMC-CEP-0980 -1. 0.8309457 0.6687296 -1. -1. -1.
OGLE-SMC-CEP-0991 -1. 0.5840789 0.4711461 -1. -1. -1.
OGLE-SMC-CEP-0998 -1. 0.7103151 0.5730518 -1. -1. -1.
OGLE-SMC-CEP-1013 -1. 0.6552228 0.5281564 -1. -1. -1.
OGLE-SMC-CEP-1014 -1. 1.3123065 1.0564236 -1. -1. -1.
OGLE-SMC-CEP-1063 -1. 0.6570939 0.5296164 -1. -1. -1.
OGLE-SMC-CEP-1083 -1. 0.6098779 0.4917026 -1. -1. -1.
OGLE-SMC-CEP-1097 -1. 0.9596072 0.7712199 -1. -1. -1.
OGLE-SMC-CEP-1104 -1. 0.6720884 0.5416072 -1. -1. -1.
OGLE-SMC-CEP-1121 -1. 0.7142418 0.5753291 -1. -1. -1.
OGLE-SMC-CEP-1137 -1. 0.7215942 0.5820184 -1. -1. -1.
OGLE-SMC-CEP-1150 -1. 0.7744247 0.6263678 -1. -1. -1.
OGLE-SMC-CEP-1175 -1. 0.5743818 0.4636965 -1. -1. -1.
OGLE-SMC-CEP-1186 -1. 0.7936778 0.6387220 -1. -1. -1.
OGLE-SMC-CEP-1198 -1. 0.6606068 0.5322721 -1. -1. -1.
OGLE-SMC-CEP-1207 -1. 0.5922120 0.4778800 -1. -1. -1.
OGLE-SMC-CEP-1218 -1. 0.7043430 0.5675276 -1. -1. -1.
OGLE-SMC-CEP-1243 -1. 0.6580927 0.5304512 -1. -1. -1.
OGLE-SMC-CEP-1302 -1. 0.6844049 0.5518909 -1. -1. -1.
OGLE-SMC-CEP-1332 -1. 0.7525172 0.6062603 -1. -1. -1.
OGLE-SMC-CEP-1406 -1. 0.7396872 0.5962341 -1. -1. -1.
OGLE-SMC-CEP-1431 -1. 0.8419998 0.6776004 -1. -1. -1.
OGLE-SMC-CEP-1441 -1. 1.5923501 1.2700351 -1. -1. -1.
OGLE-SMC-CEP-1457 -1. 0.7715797 0.6223747 -1. -1. -1.
OGLE-SMC-CEP-1471 -1. 0.3271808 0.2646095 -1. -1. -1.
OGLE-SMC-CEP-1508 -1. 0.7562760 0.6087398 -1. -1. -1.
OGLE-SMC-CEP-1513 -1. 0.9699890 0.7790915 -1. -1. -1.
OGLE-SMC-CEP-1532 -1. 0.7288747 0.5870644 -1. -1. -1.
OGLE-SMC-CEP-1536 -1. 1.1155201 0.8976174 -1. -1. -1.
OGLE-SMC-CEP-1540 -1. 0.7469069 0.6016408 -1. -1. -1.
OGLE-SMC-CEP-1571 -1. 0.7228864 0.5827391 -1. -1. -1.
OGLE-SMC-CEP-1595 -1. 0.8286493 0.6667264 -1. -1. -1.
OGLE-SMC-CEP-1600 -1. 0.7720614 0.6217356 -1. -1. -1.
OGLE-SMC-CEP-1606 -1. 0.3525079 0.2845753 -1. -1. -1.
OGLE-SMC-CEP-1609 -1. 0.6934537 0.5587712 -1. -1. -1.
OGLE-SMC-CEP-1612 -1. 0.7153811 0.5765853 -1. -1. -1.
OGLE-SMC-CEP-1619 -1. 0.6151146 0.4961373 -1. -1. -1.
OGLE-SMC-CEP-1639 -1. 0.8730561 0.7044929 -1. -1. -1.
OGLE-SMC-CEP-1649 -1. 0.7593020 0.6112600 -1. -1. -1.
OGLE-SMC-CEP-1661 -1. 0.7350805 0.5928036 -1. -1. -1.
OGLE-SMC-CEP-1666 -1. 0.6423961 0.5188945 -1. -1. -1.
OGLE-SMC-CEP-1670 -1. 0.6473330 0.5217567 -1. -1. -1.
OGLE-SMC-CEP-1676 -1. 0.4965648 0.4016403 -1. -1. -1.
OGLE-SMC-CEP-1745 -1. 0.7812145 0.6291757 -1. -1. -1.
OGLE-SMC-CEP-1749 -1. 0.6534773 0.5269342 -1. -1. -1.
OGLE-SMC-CEP-1789 -1. 0.7136473 0.5752020 -1. -1. -1.
OGLE-SMC-CEP-1804 -1. 0.7363124 0.5932960 -1. -1. -1.
OGLE-SMC-CEP-1837 -1. 0.7669729 0.6177769 -1. -1. -1.
OGLE-SMC-CEP-1860 -1. 0.7188953 0.5799746 -1. -1. -1.
OGLE-SMC-CEP-1912 -1. 0.7220116 0.5818222 -1. -1. -1.
OGLE-SMC-CEP-1963 -1. 0.6962700 0.5608042 -1. -1. -1.
OGLE-SMC-CEP-1974 -1. 0.7139010 0.5755813 -1. -1. -1.
OGLE-SMC-CEP-1982 -1. 0.3567251 0.2881399 -1. -1. -1.
OGLE-SMC-CEP-2001 -1. 0.7154814 0.5771852 -1. -1. -1.
OGLE-SMC-CEP-2003 -1. 0.6141751 0.4964760 -1. -1. -1.
OGLE-SMC-CEP-2007 -1. 0.6565469 0.5291791 -1. -1. -1.
OGLE-SMC-CEP-2022 -1. 0.7225615 0.5821447 -1. -1. -1.
OGLE-SMC-CEP-2036 -1. 0.7676046 0.6182246 -1. -1. -1.
OGLE-SMC-CEP-2040 -1. 0.6996968 0.5638882 -1. -1. -1.
OGLE-SMC-CEP-2046 -1. 0.7346942 0.5928277 -1. -1. -1.
OGLE-SMC-CEP-2071 -1. 0.4975784 0.4017221 -1. -1. -1.
OGLE-SMC-CEP-2091 -1. 0.7192924 0.5793484 -1. -1. -1.
OGLE-SMC-CEP-2109 -1. 0.7283056 0.5867719 -1. -1. -1.
OGLE-SMC-CEP-2114 -1. 0.7995713 0.6436054 -1. -1. -1.
OGLE-SMC-CEP-2142 -1. 0.8534489 0.6865383 -1. -1. -1.
OGLE-SMC-CEP-2170 -1. 1.0960119 0.8780593 -1. -1. -1.
OGLE-SMC-CEP-2182 -1. 0.6307293 0.5087141 -1. -1. -1.
OGLE-SMC-CEP-2222 -1. 0.7570193 0.6092899 -1. -1. -1.
OGLE-SMC-CEP-2237 -1. 0.8126515 0.6541697 -1. -1. -1.
OGLE-SMC-CEP-2252 -1. 0.7718130 0.6214711 -1. -1. -1.
OGLE-SMC-CEP-2284 -1. 0.7332379 0.5904494 -1. -1. -1.
OGLE-SMC-CEP-2292 -1. 0.7218362 0.5823386 -1. -1. -1.
OGLE-SMC-CEP-2317 -1. 0.8482412 0.6817634 -1. -1. -1.
OGLE-SMC-CEP-2332 -1. 0.8309047 0.6690010 -1. -1. -1.
OGLE-SMC-CEP-2337 -1. 0.7641391 0.6158015 -1. -1. -1.
OGLE-SMC-CEP-2368 -1. 0.7427925 0.5980468 -1. -1. -1.
OGLE-SMC-CEP-2383 -1. 0.6311397 0.5089265 -1. -1. -1.
OGLE-SMC-CEP-2394 -1. 0.8747638 0.7034829 -1. -1. -1.
OGLE-SMC-CEP-2414 -1. 0.8493896 0.6824350 -1. -1. -1.
OGLE-SMC-CEP-2417 -1. 0.6456946 0.5209539 -1. -1. -1.
OGLE-SMC-CEP-2431 -1. 0.6188940 0.4992383 -1. -1. -1.
OGLE-SMC-CEP-2452 -1. 0.6486779 0.5231453 -1. -1. -1.
OGLE-SMC-CEP-2465 -1. 0.7763828 0.6251554 -1. -1. -1.
OGLE-SMC-CEP-2476 -1. 0.2526009 0.2040336 -1. -1. -1.
OGLE-SMC-CEP-2490 -1. 0.6430634 0.5185537 -1. -1. -1.
OGLE-SMC-CEP-2507 -1. 0.2775516 0.2239723 -1. -1. -1.
OGLE-SMC-CEP-2527 -1. 0.3292289 0.2653827 -1. -1. -1.
OGLE-SMC-CEP-2531 -1. 0.7156698 0.5769140 -1. -1. -1.
OGLE-SMC-CEP-2559 -1. 0.5774828 0.4670689 -1. -1. -1.
OGLE-SMC-CEP-2570 -1. 0.8139880 0.6549197 -1. -1. -1.
OGLE-SMC-CEP-2583 -1. 0.5853857 0.4725072 -1. -1. -1.
OGLE-SMC-CEP-2687 -1. 0.6141860 0.4953569 -1. -1. -1.
OGLE-SMC-CEP-2688 -1. 0.7383510 0.5950083 -1. -1. -1.
OGLE-SMC-CEP-2708 -1. 0.5223148 0.4214747 -1. -1. -1.
OGLE-SMC-CEP-2719 -1. 0.7058853 0.5686282 -1. -1. -1.
OGLE-SMC-CEP-2741 -1. 0.8447545 0.6811386 -1. -1. -1.
OGLE-SMC-CEP-2753 -1. 0.7447773 0.6001145 -1. -1. -1.
OGLE-SMC-CEP-2759 -1. 0.7153964 0.5769860 -1. -1. -1.
OGLE-SMC-CEP-2770 -1. 0.9310179 0.7481465 -1. -1. -1.
OGLE-SMC-CEP-2772 -1. 0.6152591 0.4965719 -1. -1. -1.
OGLE-SMC-CEP-2786 -1. 0.7216209 0.5818764 -1. -1. -1.
OGLE-SMC-CEP-2817 -1. 0.7969225 0.6407915 -1. -1. -1.
OGLE-SMC-CEP-2823 -1. 0.6915412 0.5575204 -1. -1. -1.
OGLE-SMC-CEP-2869 -1. 0.6664809 0.5373809 -1. -1. -1.
OGLE-SMC-CEP-2882 -1. 0.6960531 0.5621294 -1. -1. -1.
OGLE-SMC-CEP-2892 -1. 0.8286776 0.6663699 -1. -1. -1.
OGLE-SMC-CEP-2895 -1. 0.8841671 0.7104085 -1. -1. -1.
OGLE-SMC-CEP-2907 -1. 0.4902939 0.3960379 -1. -1. -1.
OGLE-SMC-CEP-2914 -1. 0.5631791 0.4542619 -1. -1. -1.
OGLE-SMC-CEP-2939 -1. 0.6316474 0.5095315 -1. -1. -1.
OGLE-SMC-CEP-2950 -1. 0.7002732 0.5649462 -1. -1. -1.
OGLE-SMC-CEP-2960 -1. 0.8708088 0.7008641 -1. -1. -1.
OGLE-SMC-CEP-2966 -1. 0.6105306 0.4923959 -1. -1. -1.
OGLE-SMC-CEP-2982 -1. 0.7597325 0.6115400 -1. -1. -1.
OGLE-SMC-CEP-3010 -1. 0.6804746 0.5486185 -1. -1. -1.
OGLE-SMC-CEP-3047 -1. 0.8445875 0.6791447 -1. -1. -1.
OGLE-SMC-CEP-3068 -1. 0.7020100 0.5658981 -1. -1. -1.
OGLE-SMC-CEP-3085 -1. 0.6663873 0.5378835 -1. -1. -1.
OGLE-SMC-CEP-3100 -1. 0.7382396 0.5944921 -1. -1. -1.
OGLE-SMC-CEP-3106 -1. 0.7565677 0.6090596 -1. -1. -1.
OGLE-SMC-CEP-3120 -1. 0.6152528 0.4954364 -1. -1. -1.
OGLE-SMC-CEP-3129 -1. 0.6748613 0.5444518 -1. -1. -1.
OGLE-SMC-CEP-3140 -1. 0.7118524 0.5740306 -1. -1. -1.
OGLE-SMC-CEP-3181 -1. 0.7465717 0.6022559 -1. -1. -1.
OGLE-SMC-CEP-3182 -1. 0.7852432 0.6315323 -1. -1. -1.
OGLE-SMC-CEP-3185 -1. 0.5766934 0.4661942 -1. -1. -1.
OGLE-SMC-CEP-3197 -1. 0.6435150 0.5192500 -1. -1. -1.
OGLE-SMC-CEP-3205 -1. 0.6273182 0.5061224 -1. -1. -1.
OGLE-SMC-CEP-3264 -1. 0.7889331 0.6343450 -1. -1. -1.
OGLE-SMC-CEP-3265 -1. 0.6854524 0.5525624 -1. -1. -1.
OGLE-SMC-CEP-3278 -1. 0.5739739 0.4633435 -1. -1. -1.
OGLE-SMC-CEP-3318 -1. 0.6772312 0.5457122 -1. -1. -1.
OGLE-SMC-CEP-3344 -1. 0.7867164 0.6335862 -1. -1. -1.
OGLE-SMC-CEP-3347 -1. 0.6172530 0.4977772 -1. -1. -1.
OGLE-SMC-CEP-3371 -1. 0.6112559 0.4928596 -1. -1. -1.
OGLE-SMC-CEP-3399 -1. 0.7478826 0.6032267 -1. -1. -1.
OGLE-SMC-CEP-3610 -1. 0.7503689 0.6054991 -1. -1. -1.
OGLE-SMC-CEP-3648 -1. 1.1311010 0.9082991 -1. -1. -1.
OGLE-SMC-CEP-3660 -1. 0.3867429 0.3125134 -1. -1. -1.
OGLE-SMC-CEP-3695 -1. 0.8338620 0.6715691 -1. -1. -1.
OGLE-SMC-CEP-3705 -1. 0.6748662 0.5440427 -1. -1. -1.
OGLE-SMC-CEP-3729 -1. 0.7603232 0.6142204 -1. -1. -1.
OGLE-SMC-CEP-3767 -1. 0.8359613 0.6715554 -1. -1. -1.
OGLE-SMC-CEP-3779 -1. 0.7294702 0.5877750 -1. -1. -1.
OGLE-SMC-CEP-3808 -1. 0.6806932 0.5485597 -1. -1. -1.
OGLE-SMC-CEP-3825 -1. 0.9791466 0.7887480 -1. -1. -1.
OGLE-SMC-CEP-3827 -1. 0.7359671 0.5929504 -1. -1. -1.
OGLE-SMC-CEP-3847 -1. 0.5944762 0.4796874 -1. -1. -1.
OGLE-SMC-CEP-3856 -1. 0.6387509 0.5149061 -1. -1. -1.
OGLE-SMC-CEP-3906 -1. 0.7036018 0.5674172 -1. -1. -1.
OGLE-SMC-CEP-3967 -1. 0.8071212 0.6498618 -1. -1. -1.
OGLE-SMC-CEP-3984 -1. 0.7014183 0.5652176 -1. -1. -1.
OGLE-SMC-CEP-4032 -1. 0.8001867 0.6434649 -1. -1. -1.
OGLE-SMC-CEP-4133 -1. 0.6555245 0.5286545 -1. -1. -1.
OGLE-SMC-CEP-4257 -1. 0.7180855 0.5783772 -1. -1. -1.
OGLE-SMC-CEP-4301 -1. 0.5152235 0.4153030 -1. -1. -1.
OGLE-SMC-CEP-4407 -1. 0.7686767 0.6188422 -1. -1. -1.
OGLE-SMC-CEP-4409 -1. 0.5957096 0.4807866 -1. -1. -1.
OGLE-SMC-CEP-4461 -1. 0.7629755 0.6169636 -1. -1. -1.
OGLE-SMC-CEP-4480 -1. 0.7155515 0.5759339 -1. -1. -1.
OGLE-SMC-CEP-4535 -1. 0.7031309 0.5657272 -1. -1. -1.
OGLE-SMC-CEP-4553 -1. 0.7207043 0.5806137 -1. -1. -1.
OGLE-SMC-CEP-4580 -1. 0.7603145 0.6120811 -1. -1. -1.
OGLE-SMC-CEP-4612 -1. 0.7375854 0.5946837 -1. -1. -1.
OGLE-BLG-CEP-04 -1. 0.2400460 0.1902514 -1. -1. -1.
OGLE-BLG-CEP-09 -1. 0.2725666 0.2167213 -1. -1. -1.
OGLE-BLG-CEP-19 -1. 0.2865322 0.2279652 -1. -1. -1.
OGLE-LMC-CEP-0691 -1. 0.5283468 -1 0.3578453 -1. -1.
OGLE-LMC-CEP-1106 -1. 0.5711029 -1 0.3867924 -1. -1.
OGLE-SMC-CEP-0056 -1. 0.9860212 -1. -1. 0.60372 -1.
OGLE-SMC-CEP-0212 -1. 1.7410109 -1. -1. 1.08768 -1.
OGLE-SMC-CEP-0251 -1. 1.7968016 -1. -1. 1.12276 -1.
OGLE-SMC-CEP-0280 -1. 1.6751913 -1. -1. 1.04344 -1.
OGLE-SMC-CEP-0281 -1. 1.2662460 -1. -1. 0.77191 -1.
OGLE-SMC-CEP-0307 -1. 0.9734743 -1. -1. 0.59718 -1.
OGLE-SMC-CEP-0447 -1. 1.2651448 -1. -1. 0.77624 -1.
OGLE-SMC-CEP-0456 -1. 0.8776926 -1. -1. 0.54059 -1.
OGLE-SMC-CEP-0466 -1. 1.1317606 -1. -1. 0.69027 -1.
OGLE-SMC-CEP-0491 -1. 1.0641280 -1. -1. 0.65273 -1.
OGLE-SMC-CEP-0509 -1. 1.6261759 -1. -1. 0.98495 -1.
OGLE-SMC-CEP-0592 -1. 1.1495481 -1. -1. 0.70231 -1.
OGLE-SMC-CEP-0628 -1. 1.8412166 -1. -1. 1.14734 -1.
OGLE-SMC-CEP-0631 -1. 2.3467077 -1. -1. 1.46774 -1.
OGLE-SMC-CEP-0680 -1. 1.4839251 -1. -1. 0.93038 -1.
OGLE-SMC-CEP-0696 -1. 2.3590320 -1. -1. 1.51055 -1.
OGLE-SMC-CEP-0708 -1. 1.2881767 -1. -1. 0.81031 -1.
OGLE-SMC-CEP-0759 -1. 1.2615577 -1. -1. 0.77058 -1.
OGLE-SMC-CEP-0797 -1. 2.6231639 -1. -1. 1.67177 -1.
OGLE-SMC-CEP-0800 -1. 1.2598151 -1. -1. 0.77044 -1.
OGLE-SMC-CEP-0828 -1. 1.1798295 -1. -1. 0.71432 -1.
OGLE-SMC-CEP-0833 -1. 1.1328768 -1. -1. 0.69237 -1.
OGLE-SMC-CEP-0841 -1. 1.3535884 -1. -1. 0.82279 -1.
OGLE-SMC-CEP-0844 -1. 1.2560634 -1. -1. 0.77034 -1.
OGLE-SMC-CEP-0866 -1. 1.7435306 -1. -1. 1.08498 -1.
OGLE-SMC-CEP-1049 -1. 1.2042215 -1. -1. 0.73670 -1.
OGLE-SMC-CEP-1053 -1. 1.2779761 -1. -1. 0.77805 -1.
OGLE-SMC-CEP-1059 -1. 1.2700607 -1. -1. 0.77625 -1.
OGLE-SMC-CEP-1119 -1. 1.6599389 -1. -1. 1.03920 -1.
OGLE-SMC-CEP-1127 -1. 1.6384644 -1. -1. 0.99687 -1.
OGLE-SMC-CEP-1138 -1. 1.4920906 -1. -1. 0.91313 -1.
OGLE-SMC-CEP-1185 -1. 1.1927513 -1. -1. 0.72661 -1.
OGLE-SMC-CEP-1248 -1. 1.1662127 -1. -1. 0.71147 -1.
OGLE-SMC-CEP-1294 -1. 1.3369590 -1. -1. 0.82015 -1.
OGLE-SMC-CEP-1317 -1. 1.2842136 -1. -1. 0.78029 -1.
OGLE-SMC-CEP-1366 -1. 2.1282850 -1. -1. 1.32464 -1.
OGLE-SMC-CEP-1482 -1. 1.3395480 -1. -1. 0.81439 -1.
OGLE-SMC-CEP-1496 -1. 1.3342061 -1. -1. 0.81374 -1.
OGLE-SMC-CEP-1516 -1. 1.9519867 -1. -1. 1.21228 -1.
OGLE-SMC-CEP-1583 -1. 3.8084367 -1. -1. 2.41266 -1.
OGLE-SMC-CEP-1710 -1. 2.1157409 -1. -1. 1.31536 -1.
OGLE-SMC-CEP-1771 -1. 2.7206559 -1. -1. 1.73880 -1.
OGLE-SMC-CEP-1773 -1. 2.0489351 -1. -1. 1.28038 -1.
OGLE-SMC-CEP-1783 -1. 1.0875835 -1. -1. 0.66933 -1.
OGLE-SMC-CEP-1802 -1. 2.6088611 -1. -1. 1.62282 -1.
OGLE-SMC-CEP-1856 -1. 1.8983413 -1. -1. 1.18132 -1.
OGLE-SMC-CEP-1870 -1. 3.9387394 -1. -1. 2.49420 -1.
OGLE-SMC-CEP-1882 -1. 1.2966217 -1. -1. 0.79477 -1.
OGLE-SMC-CEP-1975 -1. 1.9073261 -1. -1. 1.18930 -1.
OGLE-SMC-CEP-1976 -1. 1.2643771 -1. -1. 0.76771 -1.
OGLE-SMC-CEP-2009 -1. 1.9626897 -1. -1. 1.21788 -1.
OGLE-SMC-CEP-2033 -1. 1.4087298 -1. -1. 0.85870 -1.
OGLE-SMC-CEP-2047 -1. 1.2436706 -1. -1. 0.75572 -1.
OGLE-SMC-CEP-2116 -1. 1.4883663 -1. -1. 0.90330 -1.
OGLE-SMC-CEP-2126 -1. 1.3719299 -1. -1. 0.83388 -1.
OGLE-SMC-CEP-2131 -1. 2.6026949 -1. -1. 1.61749 -1.
OGLE-SMC-CEP-2178 -1. 2.4762244 -1. -1. 1.48923 -1.
OGLE-SMC-CEP-2227 -1. 2.0750326 -1. -1. 1.28786 -1.
OGLE-SMC-CEP-2253 -1. 3.4606667 -1. -1. 2.19978 -1.
OGLE-SMC-CEP-2285 -1. 2.0202528 -1. -1. 1.26065 -1.
OGLE-SMC-CEP-2299 -1. 1.2015535 -1. -1. 0.73049 -1.
OGLE-SMC-CEP-2374 -1. 1.0789223 -1. -1. 0.65799 -1.
OGLE-SMC-CEP-2433 -1. 2.3896049 -1. -1. 1.53142 -1.
OGLE-SMC-CEP-2440 -1. 1.8306570 -1. -1. 1.14309 -1.
OGLE-SMC-CEP-2497 -1. 1.1847872 -1. -1. 0.72242 -1.
OGLE-SMC-CEP-2499 -1. 1.7811237 -1. -1. 1.11349 -1.
OGLE-SMC-CEP-2501 -1. 1.2583171 -1. -1. 0.76453 -1.
OGLE-SMC-CEP-2528 -1. 1.4609104 -1. -1. 0.88543 -1.
OGLE-SMC-CEP-2536 -1. 2.3684859 -1. -1. 1.51323 -1.
OGLE-SMC-CEP-2567 -1. 2.2600668 -1. -1. 1.40280 -1.
OGLE-SMC-CEP-2593 -1. 1.2371634 -1. -1. 0.75190 -1.
OGLE-SMC-CEP-2594 -1. 2.0819211 -1. -1. 1.29534 -1.
OGLE-SMC-CEP-2595 -1. 1.2649703 -1. -1. 0.76776 -1.
OGLE-SMC-CEP-2597 -1. 2.5726789 -1. -1. 1.64171 -1.
OGLE-SMC-CEP-2627 -1. 2.0745528 -1. -1. 1.34273 -1.
OGLE-SMC-CEP-2628 -1. 1.7464352 -1. -1. 1.08771 -1.
OGLE-SMC-CEP-2681 -1. 2.0765727 -1. -1. 1.29319 -1.
OGLE-SMC-CEP-2686 -1. 1.2856602 -1. -1. 0.78507 -1.
OGLE-SMC-CEP-2805 -1. 2.2949573 -1. -1. 1.41812 -1.
OGLE-SMC-CEP-2813 -1. 2.2692601 -1. -1. 1.40764 -1.
OGLE-SMC-CEP-2860 -1. 1.4725949 -1. -1. 0.90013 -1.
OGLE-SMC-CEP-2866 -1. 0.8804043 -1. -1. 0.54133 -1.
OGLE-SMC-CEP-2883 -1. 2.6752613 -1. -1. 1.71594 -1.
OGLE-SMC-CEP-2910 -1. 2.5057931 -1. -1. 1.60888 -1.
OGLE-SMC-CEP-2941 -1. 2.9519773 -1. -1. 1.87681 -1.
OGLE-SMC-CEP-2958 -1. 1.2939533 -1. -1. 0.78923 -1.
OGLE-SMC-CEP-2987 -1. 2.4321821 -1. -1. 1.51717 -1.
OGLE-SMC-CEP-3033 -1. 2.7103260 -1. -1. 1.72613 -1.
OGLE-SMC-CEP-3040 -1. 2.4937811 -1. -1. 1.59434 -1.
OGLE-SMC-CEP-3094 -1. 2.5654060 -1. -1. 1.63465 -1.
OGLE-SMC-CEP-3098 -1. 1.3661682 -1. -1. 0.83356 -1.
OGLE-SMC-CEP-3143 -1. 1.0620663 -1. -1. 0.65056 -1.
OGLE-SMC-CEP-3172 -1. 1.6625151 -1. -1. 1.03777 -1.
OGLE-SMC-CEP-3210 -1. 1.1969483 -1. -1. 0.72979 -1.
OGLE-SMC-CEP-3239 -1. 1.7969537 -1. -1. 1.11761 -1.
OGLE-SMC-CEP-3249 -1. 1.2623139 -1. -1. 0.76783 -1.
OGLE-SMC-CEP-3292 -1. 2.5014545 -1. -1. 1.54823 -1.
OGLE-SMC-CEP-3298 -1. 2.6800762 -1. -1. 1.71245 -1.
OGLE-SMC-CEP-3303 -1. 1.8418147 -1. -1. 1.14782 -1.
OGLE-SMC-CEP-3310 -1. 1.5201935 -1. -1. 0.92163 -1.
OGLE-SMC-CEP-3312 -1. 2.1177032 -1. -1. 1.31039 -1.
OGLE-SMC-CEP-3317 -1. 2.0002752 -1. -1. 1.24891 -1.
OGLE-SMC-CEP-3319 -1. 3.0882240 -1. -1. 1.96255 -1.
OGLE-SMC-CEP-3343 -1. 1.8318190 -1. -1. 1.14485 -1.
OGLE-SMC-CEP-3349 -1. 1.9220269 -1. -1. 1.19491 -1.
OGLE-SMC-CEP-3479 -1. 1.1644777 -1. -1. 0.71180 -1.
OGLE-SMC-CEP-3493 -1. 1.7047863 -1. -1. 1.03462 -1.
OGLE-SMC-CEP-3541 -1. 1.3299756 -1. -1. 0.80978 -1.
OGLE-SMC-CEP-3576 -1. 1.5859738 -1. -1. 0.96288 -1.
OGLE-SMC-CEP-3590 -1. 2.0076729 -1. -1. 1.25296 -1.
OGLE-SMC-CEP-3624 -1. 1.4610332 -1. -1. 0.89074 -1.
OGLE-SMC-CEP-3668 -1. 2.7389344 -1. -1. 1.74712 -1.
OGLE-SMC-CEP-3789 -1. 1.4240542 -1. -1. 0.86923 -1.
OGLE-SMC-CEP-3903 -1. 0.9546274 -1. -1. 0.58594 -1.
OGLE-SMC-CEP-3913 -1. 3.0530175 -1. -1. 1.93795 -1.
OGLE-SMC-CEP-3944 -1. 2.1620896 -1. -1. 1.34740 -1.
OGLE-SMC-CEP-3977 -1. 1.5427626 -1. -1. 0.96791 -1.
