ID F 1O 2O 3O 4O 5O
OGLE-LMC-RRLYR-17125 0.4705690 0.3500135 -1. -1. -1. -1.
OGLE-LMC-RRLYR-17136 0.5078116 0.3773510 -1. -1. -1. -1.
OGLE-LMC-RRLYR-17163 0.4623946 0.3432797 -1. -1. -1. -1.
OGLE-LMC-RRLYR-17201 0.4761873 0.3543681 -1. -1. -1. -1.
OGLE-LMC-RRLYR-17208 0.4859204 0.3615255 -1. -1. -1. -1.
OGLE-LMC-RRLYR-17288 0.4850697 0.3612042 -1. -1. -1. -1.
OGLE-LMC-RRLYR-17313 0.4595204 0.3410706 -1. -1. -1. -1.
OGLE-LMC-RRLYR-17319 0.4656090 0.3459530 -1. -1. -1. -1.
OGLE-LMC-RRLYR-17322 0.5374518 0.4010432 -1. -1. -1. -1.
OGLE-LMC-RRLYR-17353 0.4970171 0.3724087 -1. -1. -1. -1.
OGLE-LMC-RRLYR-17358 0.4692951 0.3487908 -1. -1. -1. -1.
OGLE-LMC-RRLYR-17404 0.4611193 0.3422814 -1. -1. -1. -1.
OGLE-LMC-RRLYR-17435 0.4919453 0.3662112 -1. -1. -1. -1.
OGLE-LMC-RRLYR-17515 0.4883179 0.3635875 -1. -1. -1. -1.
OGLE-LMC-RRLYR-17516 0.4924758 0.3665545 -1. -1. -1. -1.
OGLE-LMC-RRLYR-17531 0.4781519 0.3556841 -1. -1. -1. -1.
OGLE-LMC-RRLYR-17535 0.5008294 0.3728395 -1. -1. -1. -1.
OGLE-LMC-RRLYR-17545 0.4938676 0.3677674 -1. -1. -1. -1.
OGLE-LMC-RRLYR-17546 0.4950041 0.3688682 -1. -1. -1. -1.
OGLE-LMC-RRLYR-17577 0.4862262 0.3617368 -1. -1. -1. -1.
OGLE-LMC-RRLYR-17670 0.4756772 0.3539981 -1. -1. -1. -1.
OGLE-LMC-RRLYR-17696 0.4713934 0.3506796 -1. -1. -1. -1.
OGLE-LMC-RRLYR-17723 0.5439907 0.4055753 -1. -1. -1. -1.
OGLE-LMC-RRLYR-17753 0.4862839 0.3616570 -1. -1. -1. -1.
OGLE-LMC-RRLYR-17793 0.4773892 0.3535537 -1. -1. -1. -1.
OGLE-LMC-RRLYR-17830 0.4802277 0.3571424 -1. -1. -1. -1.
OGLE-LMC-RRLYR-17946 0.5022552 0.3739653 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18045 0.4697379 0.3489977 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18066 0.4928693 0.3668655 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18073 0.4868595 0.3627770 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18124 0.4855939 0.3614156 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18154 0.4647165 0.3451932 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18171 0.4734059 0.3522044 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18216 0.4715363 0.3505490 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18219 0.4787362 0.3563407 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18229 0.4925144 0.3669317 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18231 0.5165724 0.3854086 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18241 0.4758659 0.3537831 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18273 0.4709370 0.3501878 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18299 0.4736879 0.3523613 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18302 0.4710274 0.3502096 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18303 0.4667968 0.3468702 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18400 0.4719671 0.3508678 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18420 0.4862244 0.3617679 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18459 0.4637131 0.3445101 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18474 0.5348238 0.3990348 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18495 0.4786459 0.3563196 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18510 0.4630572 0.3438031 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18521 0.4914507 0.3656933 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18530 0.4801037 0.3574250 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18531 0.4772405 0.3554912 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18532 0.4687719 0.3483836 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18537 0.5044125 0.3755569 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18548 0.4621610 0.3434062 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18582 0.4762529 0.3548512 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18600 0.4812767 0.3583256 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18621 0.4613017 0.3424302 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18659 0.4838999 0.3603506 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18661 0.4699847 0.3493214 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18692 0.5371685 0.4006717 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18701 0.4808750 0.3576284 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18718 0.4866700 0.3624079 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18767 0.5332245 0.3977709 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18804 0.4871077 0.3628575 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18901 0.4629859 0.3439095 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18919 0.4521536 0.3352594 -1. -1. -1. -1.
OGLE-LMC-RRLYR-18947 0.4731392 0.3519921 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19030 0.4715312 0.3508377 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19070 0.5185119 0.3861456 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19148 0.4732994 0.3526411 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19164 0.4656304 0.3461126 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19211 0.4921427 0.3670356 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19221 0.4720596 0.3511209 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19249 0.4810165 0.3577780 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19269 0.4639347 0.3447828 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19291 0.4643605 0.3450574 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19324 0.5184141 0.3866939 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19384 0.4687752 0.3486600 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19411 0.4628050 0.3436237 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19473 0.4698361 0.3491213 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19474 0.4666243 0.3465695 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19532 0.4759633 0.3539568 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19539 0.4687866 0.3481600 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19541 0.4837800 0.3601832 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19601 0.4724077 0.3514478 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19622 0.4992016 0.3718189 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19636 0.4940130 0.3676587 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19645 0.4586880 0.3406882 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19651 0.4600581 0.3415188 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19652 0.5012396 0.3731431 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19670 0.4795313 0.3570055 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19697 0.4677405 0.3475766 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19699 0.4848547 0.3605333 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19700 0.5534916 0.4131857 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19722 0.4654646 0.3460237 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19732 0.4761214 0.3543399 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19760 0.4731574 0.3519050 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19797 0.4870070 0.3624984 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19861 0.4756297 0.3537454 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19912 0.4936247 0.3676308 -1. -1. -1. -1.
OGLE-LMC-RRLYR-19956 0.4803652 0.3574841 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20076 0.4769181 0.3549389 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20098 0.4693272 0.3488802 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20121 0.4896062 0.3644274 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20133 0.4813283 0.3584928 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20150 0.4711187 0.3501463 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20171 0.4737380 0.3524909 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20217 0.4850186 0.3606963 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20235 0.4901746 0.3651510 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20248 0.4794323 0.3567223 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20287 0.4727621 0.3515495 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20305 0.5273894 0.3934759 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20308 0.4626322 0.3439025 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20329 0.4949486 0.3684551 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20393 0.4739589 0.3528404 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20429 0.4776922 0.3553736 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20437 0.4604127 0.3419761 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20458 0.5262543 0.3923926 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20462 0.4756096 0.3537455 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20471 0.4604062 0.3417582 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20547 0.4740936 0.3524748 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20585 0.4742919 0.3527352 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20605 0.4757999 0.3541063 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20643 0.5293727 0.3958106 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20665 0.4692858 0.3484538 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20708 0.4743468 0.3528291 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20741 0.4926542 0.3664931 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20747 0.4824587 0.3592506 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20792 0.4986321 0.3712801 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20803 0.4685980 0.3485621 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20828 0.4842240 0.3604938 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20844 0.4898763 0.3648268 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20869 0.4659980 0.3465582 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20886 0.4688085 0.3483809 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20947 0.4870968 0.3626071 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20956 0.4842440 0.3600186 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20973 0.5260735 0.3922261 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20975 0.4836473 0.3599331 -1. -1. -1. -1.
OGLE-LMC-RRLYR-20980 0.5369794 0.3998615 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21006 0.4725625 0.3512620 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21008 0.4683007 0.3481090 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21043 0.4836075 0.3601524 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21086 0.4825216 0.3590873 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21102 0.4860302 0.3610682 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21106 0.4887844 0.3638729 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21112 0.5027548 0.3743139 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21114 0.4923805 0.3664340 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21123 0.4766097 0.3558109 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21165 0.4664273 0.3465723 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21167 0.5053954 0.3765201 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21180 0.4532918 0.3386962 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21235 0.4793969 0.3565295 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21245 0.4734162 0.3522120 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21246 0.4857407 0.3617914 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21257 0.4736688 0.3523293 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21260 0.4799464 0.3570852 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21286 0.4813893 0.3582645 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21290 0.4799495 0.3574443 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21309 0.4803701 0.3574530 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21358 0.4789938 0.3563982 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21405 0.4865057 0.3623078 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21410 0.4774331 0.3552106 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21427 0.4734488 0.3523119 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21443 0.4867985 0.3623186 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21450 0.5389519 0.4028594 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21489 0.4865426 0.3623147 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21503 0.5514488 0.4111723 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21512 0.4816356 0.3580478 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21535 0.4646197 0.3451874 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21581 0.4770518 0.3547852 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21618 0.4955422 0.3689259 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21640 0.4647078 0.3453400 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21653 0.4525447 0.3351424 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21674 0.4762233 0.3542184 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21692 0.4670437 0.3473288 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21710 0.4954509 0.3687518 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21781 0.4850049 0.3611993 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21783 0.4641293 0.3450170 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21784 0.5391335 0.4022532 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21857 0.5292509 0.3940416 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21864 0.4734235 0.3521967 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21880 0.4946511 0.3682603 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21932 0.4741623 0.3528893 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21997 0.5330041 0.3973938 -1. -1. -1. -1.
OGLE-LMC-RRLYR-21999 0.5040438 0.3751419 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22005 0.4665869 0.3466456 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22010 0.5742554 0.4278933 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22027 0.4771693 0.3549349 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22034 0.4619848 0.3434171 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22079 0.4886101 0.3638101 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22093 0.4688346 0.3487518 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22097 0.5624504 0.4196035 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22132 0.4798964 0.3570640 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22169 0.4798170 0.3569538 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22192 0.4924017 0.3667347 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22214 0.4790849 0.3565525 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22220 0.4738804 0.3524638 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22224 0.4898642 0.3648836 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22227 0.4815161 0.3584729 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22240 0.4752633 0.3537185 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22242 0.5088712 0.3793131 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22279 0.4613470 0.3426138 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22283 0.4677027 0.3477165 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22327 0.4776308 0.3553980 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22390 0.4896735 0.3642635 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22527 0.4895452 0.3644151 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22550 0.4833532 0.3598263 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22556 0.5417229 0.4046583 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22625 0.4762341 0.3542174 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22628 0.4876196 0.3626968 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22641 0.4758573 0.3539907 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22668 0.4936098 0.3675849 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22683 0.4793301 0.3567080 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22690 0.4728023 0.3516912 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22698 0.4727783 0.3517482 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22756 0.4691618 0.3486686 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22760 0.5444161 0.4062042 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22778 0.5079042 0.3789441 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22779 0.4887648 0.3636891 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22802 0.4659614 0.3463499 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22804 0.4870890 0.3626752 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22841 0.4691333 0.3485699 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22858 0.4912198 0.3656880 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22928 0.5187389 0.3864242 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22974 0.4862905 0.3619970 -1. -1. -1. -1.
OGLE-LMC-RRLYR-22983 0.4888842 0.3640323 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23084 0.4809743 0.3578691 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23205 0.4999638 0.3721673 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23207 0.4636656 0.3445614 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23227 0.4924565 0.3669081 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23229 0.4794654 0.3568463 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23232 0.4801953 0.3574686 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23241 0.4829448 0.3594528 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23298 0.4827749 0.3593222 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23332 0.4721166 0.3509469 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23336 0.5055854 0.3765838 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23343 0.4919474 0.3662969 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23348 0.5220409 0.3890813 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23351 0.4826669 0.3591329 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23381 0.4779522 0.3557467 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23383 0.4804490 0.3573421 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23395 0.4969686 0.3702524 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23404 0.4886528 0.3637092 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23409 0.5007685 0.3730778 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23425 0.4646227 0.3452076 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23473 0.5104055 0.3807515 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23477 0.4916280 0.3668577 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23478 0.5110088 0.3808164 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23497 0.4641925 0.3448349 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23503 0.4728480 0.3518528 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23511 0.4680688 0.3480592 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23518 0.4791071 0.3566919 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23546 0.4790075 0.3565592 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23567 0.5052959 0.3769102 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23571 0.4780219 0.3555419 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23578 0.5183661 0.3864293 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23595 0.4829937 0.3594863 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23618 0.4659050 0.3463813 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23619 0.4889283 0.3636819 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23636 0.4817378 0.3584120 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23655 0.4724096 0.3516131 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23695 0.4809804 0.3580012 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23726 0.4602562 0.3416440 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23729 0.5367522 0.4006895 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23758 0.5301347 0.3952957 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23764 0.4780041 0.3555976 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23776 0.4693862 0.3490190 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23787 0.5370549 0.3989394 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23788 0.4713717 0.3506022 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23791 0.4670789 0.3471347 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23793 0.4838916 0.3601194 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23798 0.4974365 0.3704722 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23875 0.4936114 0.3676152 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23878 0.4887705 0.3637335 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23883 0.4851830 0.3611179 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23884 0.5111804 0.3811318 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23889 0.4818231 0.3585568 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23905 0.5111664 0.3810670 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23921 0.4820874 0.3590935 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23934 0.5410920 0.4037571 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23940 0.5169660 0.3853661 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23946 0.5172833 0.3856436 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23955 0.4969761 0.3700690 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23973 0.5080155 0.3788521 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23977 0.4807040 0.3578522 -1. -1. -1. -1.
OGLE-LMC-RRLYR-23988 0.5252820 0.3919471 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24000 0.4832469 0.3596511 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24015 0.4724005 0.3511099 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24019 0.4756466 0.3539500 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24050 0.4984974 0.3709242 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24059 0.4671690 0.3474774 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24069 0.4700060 0.3494801 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24085 0.4781706 0.3557654 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24089 0.4787535 0.3564986 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24097 0.4798765 0.3573388 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24098 0.4737836 0.3523010 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24136 0.5438575 0.4055173 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24137 0.5083001 0.3784785 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24140 0.5209186 0.3885458 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24155 0.4765960 0.3546735 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24163 0.4755409 0.3539360 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24182 0.4735307 0.3523671 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24206 0.4610748 0.3427609 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24213 0.4697493 0.3493396 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24261 0.4635841 0.3445240 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24262 0.5335182 0.3982156 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24267 0.4685469 0.3485184 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24296 0.4706909 0.3500578 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24304 0.4739966 0.3524449 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24334 0.4990891 0.3718240 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24352 0.5056900 0.3771441 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24367 0.4760471 0.3543252 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24369 0.5131686 0.3826300 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24406 0.5082946 0.3786789 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24425 0.4849629 0.3610637 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24444 0.5096512 0.3793286 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24446 0.5156042 0.3845868 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24464 0.4983061 0.3712041 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24478 0.5021413 0.3741143 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24502 0.4837302 0.3599722 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24544 0.4744469 0.3528859 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24558 0.5031093 0.3744684 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24581 0.4863285 0.3621251 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24588 0.4763592 0.3546407 -1. -1. -1. -1.
OGLE-LMC-RRLYR-24654 0.5047975 0.3759005 -1. -1. -1. -1.
